frame.time_epoch,ip.src,ip.dst,ip.len,icmp.type,udp.dstport,udp.length,tcp.flags.syn,tcp.flags.ack,tcp.dstport,tcp.seq,tcp.ack,ip.ttl,arp.src.proto_ipv4,arp.dst.proto_ipv4,arp.opcode
"1746182630.741014000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.741706000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182630.742095000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.742097000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.742097000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.742097000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.742313000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182630.743209000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.743211000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.743475000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182630.743685000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.745462000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.745464000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.745465000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.745466000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.745662000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182630.746272000","192.168.45.101","211.117.183.77","63",,"443","43",,,,,,"64",,,
"1746182630.746465000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.746467000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.746672000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182630.746897000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.746898000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.747784000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.747786000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.747786000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.747787000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.748262000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.748264000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.748264000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.748265000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.748285000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182630.748592000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182630.750032000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.750034000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.750034000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.750035000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.750035000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.750036000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.750545000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182630.750838000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.750840000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.751101000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182630.751211000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.751212000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.752177000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182630.753684000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.753686000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182630.753686000","211.117.183.77","192.168.45.101","200",,"42309","180",,,,,,"122",,,
"1746182630.753992000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182630.763844000","211.117.183.77","192.168.45.101","63",,"42309","43",,,,,,"122",,,
"1746182630.763846000","172.217.25.174","192.168.45.101","52",,,,"0","1","42806","3517051","74046","119",,,
"1746182630.782691000","172.217.25.174","192.168.45.101","52",,,,"0","1","42806","3517051","75032","119",,,
"1746182630.782693000","172.217.25.174","192.168.45.101","52",,,,"0","1","42806","3517051","75177","119",,,
"1746182630.785661000","192.168.45.101","211.117.183.77","62",,"443","42",,,,,,"64",,,
"1746182630.792448000","172.217.25.174","192.168.45.101","52",,,,"0","1","42806","3517051","75320","119",,,
"1746182630.795204000","192.168.45.101","172.217.25.174","858",,,,"0","1","443","75320","3517051","64",,,
"1746182630.795416000","192.168.45.101","172.217.25.174","309",,,,"0","1","443","76126","3517051","64",,,
"1746182630.802841000","172.217.25.174","192.168.45.101","123",,,,"0","1","42806","3517051","75320","119",,,
"1746182630.802842000","172.217.25.174","192.168.45.101","83",,,,"0","1","42806","3517122","75320","119",,,
"1746182630.802843000","172.217.25.174","192.168.45.101","91",,,,"0","1","42806","3517153","75320","119",,,
"1746182630.803980000","192.168.45.101","172.217.25.174","52",,,,"0","1","443","76383","3517192","64",,,
"1746182630.804139000","192.168.45.101","172.217.25.174","91",,,,"0","1","443","76383","3517192","64",,,
"1746182630.815155000","192.168.45.101","172.217.25.174","199",,,,"0","1","443","76422","3517192","64",,,
"1746182630.815340000","192.168.45.101","172.217.25.174","1229",,,,"0","1","443","76569","3517192","64",,,
"1746182630.815502000","192.168.45.101","172.217.25.174","2852",,,,"0","1","443","77746","3517192","64",,,
"1746182630.815590000","192.168.45.101","172.217.25.174","1040",,,,"0","1","443","80546","3517192","64",,,
"1746182630.832669000","172.217.25.174","192.168.45.101","123",,,,"0","1","42806","3517192","75320","119",,,
"1746182630.846893000","172.217.25.174","192.168.45.101","52",,,,"0","1","42806","3517263","76383","119",,,
"1746182630.862355000","192.168.45.101","142.250.207.110","1280",,"443","1260",,,,,,"64",,,
"1746182630.862518000","192.168.45.101","142.250.207.110","484",,"443","464",,,,,,"64",,,
"1746182630.865463000","172.217.25.174","192.168.45.101","52",,,,"0","1","42806","3517263","76422","119",,,
"1746182630.865466000","172.217.25.174","192.168.45.101","52",,,,"0","1","42806","3517263","77746","119",,,
"1746182630.865466000","172.217.25.174","192.168.45.101","64",,,,"0","1","42806","3517263","77746","119",,,
"1746182630.865466000","172.217.25.174","192.168.45.101","64",,,,"0","1","42806","3517263","77746","119",,,
"1746182630.865466000","172.217.25.174","192.168.45.101","52",,,,"0","1","42806","3517263","81534","119",,,
"1746182630.881479000","192.168.45.101","172.217.25.174","52",,,,"0","1","443","81534","3517263","64",,,
"1746182630.882806000","172.217.25.174","192.168.45.101","123",,,,"0","1","42806","3517263","81534","119",,,
"1746182630.882808000","172.217.25.174","192.168.45.101","83",,,,"0","1","42806","3517334","81534","119",,,
"1746182630.882808000","172.217.25.174","192.168.45.101","91",,,,"0","1","42806","3517365","81534","119",,,
"1746182630.882844000","192.168.45.101","172.217.25.174","52",,,,"0","1","443","81534","3517334","64",,,
"1746182630.882920000","192.168.45.101","172.217.25.174","52",,,,"0","1","443","81534","3517365","64",,,
"1746182630.882979000","192.168.45.101","172.217.25.174","52",,,,"0","1","443","81534","3517404","64",,,
"1746182630.885026000","192.168.45.101","172.217.25.174","91",,,,"0","1","443","81534","3517404","64",,,
"1746182630.920337000","172.217.25.174","192.168.45.101","128",,,,"0","1","42806","3517404","81534","119",,,
"1746182630.920339000","172.217.25.174","192.168.45.101","1452",,,,"0","1","42806","3517480","81534","119",,,
"1746182630.920339000","172.217.25.174","192.168.45.101","1452",,,,"0","1","42806","3518880","81534","119",,,
"1746182630.920366000","192.168.45.101","172.217.25.174","52",,,,"0","1","443","81573","3518880","64",,,
"1746182630.924195000","172.217.25.174","192.168.45.101","1452",,,,"0","1","42806","3520280","81534","119",,,
"1746182630.924196000","172.217.25.174","192.168.45.101","1452",,,,"0","1","42806","3521680","81534","119",,,
"1746182630.924197000","172.217.25.174","192.168.45.101","1452",,,,"0","1","42806","3523080","81534","119",,,
"1746182630.924197000","172.217.25.174","192.168.45.101","1452",,,,"0","1","42806","3524480","81534","119",,,
"1746182630.924217000","192.168.45.101","172.217.25.174","52",,,,"0","1","443","81573","3521680","64",,,
"1746182630.924354000","192.168.45.101","172.217.25.174","52",,,,"0","1","443","81573","3524480","64",,,
"1746182630.924638000","172.217.25.174","192.168.45.101","1452",,,,"0","1","42806","3525880","81534","119",,,
"1746182630.924640000","172.217.25.174","192.168.45.101","1452",,,,"0","1","42806","3527280","81534","119",,,
"1746182630.924640000","172.217.25.174","192.168.45.101","1452",,,,"0","1","42806","3528680","81534","119",,,
"1746182630.924640000","172.217.25.174","192.168.45.101","752",,,,"0","1","42806","3530080","81534","119",,,
"1746182630.924641000","172.217.25.174","192.168.45.101","83",,,,"0","1","42806","3530780","81534","119",,,
"1746182630.924649000","192.168.45.101","172.217.25.174","52",,,,"0","1","443","81573","3527280","64",,,
"1746182630.924739000","192.168.45.101","172.217.25.174","52",,,,"0","1","443","81573","3530080","64",,,
"1746182630.925172000","192.168.45.101","172.217.25.174","52",,,,"0","1","443","81573","3530811","64",,,
"1746182630.926166000","192.168.45.101","118.214.79.16","52",,,,"0","1","80","439","873","64",,,
"1746182630.933083000","142.250.207.110","192.168.45.101","58",,"40931","38",,,,,,"56",,,
"1746182630.933084000","172.217.25.174","192.168.45.101","52",,,,"0","1","42806","3530811","81573","119",,,
"1746182630.936521000","192.168.45.101","142.250.207.110","59",,"443","39",,,,,,"64",,,
"1746182630.943897000","118.214.79.16","192.168.45.101","52",,,,"0","1","51896","873","440","51",,,
"1746182630.973085000","142.250.207.110","192.168.45.101","231",,"40931","211",,,,,,"56",,,
"1746182630.973087000","142.250.207.110","192.168.45.101","171",,"40931","151",,,,,,"56",,,
"1746182630.974599000","192.168.45.101","142.250.207.110","65",,"443","45",,,,,,"64",,,
"1746182630.991163000","192.168.45.101","210.220.163.82","98",,"53","78",,,,,,"64",,,
"1746182630.991903000","192.168.45.101","210.220.163.82","98",,"53","78",,,,,,"64",,,
"1746182630.992123000","192.168.45.101","210.220.163.82","98",,"53","78",,,,,,"64",,,
"1746182631.001263000","210.220.163.82","192.168.45.101","152",,"34774","132",,,,,,"248",,,
"1746182631.001265000","210.220.163.82","192.168.45.101","164",,"37906","144",,,,,,"248",,,
"1746182631.002820000","210.220.163.82","192.168.45.101","158",,"57580","138",,,,,,"248",,,
"1746182631.003180000","192.168.45.101","211.117.183.78","1280",,"443","1260",,,,,,"64",,,
"1746182631.003357000","192.168.45.101","211.117.183.78","1280",,"443","1260",,,,,,"64",,,
"1746182631.005578000","192.168.45.101","211.117.183.78","1280",,"443","1260",,,,,,"64",,,
"1746182631.005758000","192.168.45.101","211.117.183.78","1280",,"443","1260",,,,,,"64",,,
"1746182631.009070000","192.168.45.101","211.117.183.78","1280",,"443","1260",,,,,,"64",,,
"1746182631.017291000","211.117.183.78","192.168.45.101","71",,"40901","51",,,,,,"122",,,
"1746182631.017293000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.017294000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.017294000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.017295000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.017827000","192.168.45.101","211.117.183.78","70",,"443","50",,,,,,"64",,,
"1746182631.018169000","211.117.183.78","192.168.45.101","1167",,"40901","1147",,,,,,"122",,,
"1746182631.018170000","211.117.183.78","192.168.45.101","71",,"51277","51",,,,,,"122",,,
"1746182631.018170000","211.117.183.78","192.168.45.101","71",,"51277","51",,,,,,"122",,,
"1746182631.018171000","211.117.183.78","192.168.45.101","1280",,"51277","1260",,,,,,"122",,,
"1746182631.019009000","192.168.45.101","211.117.183.78","71",,"443","51",,,,,,"64",,,
"1746182631.019396000","211.117.183.78","192.168.45.101","1280",,"51277","1260",,,,,,"122",,,
"1746182631.019398000","211.117.183.78","192.168.45.101","1280",,"51277","1260",,,,,,"122",,,
"1746182631.022104000","192.168.45.101","211.117.183.78","71",,"443","51",,,,,,"64",,,
"1746182631.022792000","192.168.45.101","211.117.183.78","159",,"443","139",,,,,,"64",,,
"1746182631.023201000","192.168.45.101","211.117.183.78","94",,"443","74",,,,,,"64",,,
"1746182631.023398000","211.117.183.78","192.168.45.101","1280",,"51277","1260",,,,,,"122",,,
"1746182631.023399000","211.117.183.78","192.168.45.101","1280",,"51277","1260",,,,,,"122",,,
"1746182631.030527000","192.168.45.101","211.117.183.78","70",,"443","50",,,,,,"64",,,
"1746182631.032839000","211.117.183.78","192.168.45.101","1163",,"51277","1143",,,,,,"122",,,
"1746182631.032841000","211.117.183.78","192.168.45.101","562",,"40901","542",,,,,,"122",,,
"1746182631.032841000","211.117.183.78","192.168.45.101","147",,"40901","127",,,,,,"122",,,
"1746182631.035026000","192.168.45.101","211.117.183.78","1280",,"443","1260",,,,,,"64",,,
"1746182631.035234000","192.168.45.101","211.117.183.78","1280",,"443","1260",,,,,,"64",,,
"1746182631.035337000","192.168.45.101","211.117.183.78","614",,"443","594",,,,,,"64",,,
"1746182631.035440000","192.168.45.101","211.117.183.78","71",,"443","51",,,,,,"64",,,
"1746182631.035959000","192.168.45.101","211.117.183.78","59",,"443","39",,,,,,"64",,,
"1746182631.038510000","192.168.45.101","211.117.183.78","71",,"443","51",,,,,,"64",,,
"1746182631.041298000","192.168.45.101","211.117.183.78","159",,"443","139",,,,,,"64",,,
"1746182631.041487000","192.168.45.101","211.117.183.78","95",,"443","75",,,,,,"64",,,
"1746182631.042236000","192.168.45.101","211.117.183.78","111",,"443","91",,,,,,"64",,,
"1746182631.042365000","211.117.183.78","192.168.45.101","54",,"40901","34",,,,,,"122",,,
"1746182631.053679000","211.117.183.78","192.168.45.101","1163",,"51277","1143",,,,,,"122",,,
"1746182631.053681000","211.117.183.78","192.168.45.101","54",,"40901","34",,,,,,"122",,,
"1746182631.053681000","211.117.183.78","192.168.45.101","627",,"40901","607",,,,,,"122",,,
"1746182631.053681000","211.117.183.78","192.168.45.101","562",,"51277","542",,,,,,"122",,,
"1746182631.053682000","211.117.183.78","192.168.45.101","147",,"51277","127",,,,,,"122",,,
"1746182631.053682000","211.117.183.78","192.168.45.101","54",,"51277","34",,,,,,"122",,,
"1746182631.054530000","192.168.45.101","211.117.183.78","64",,"443","44",,,,,,"64",,,
"1746182631.054837000","192.168.45.101","211.117.183.78","111",,"443","91",,,,,,"64",,,
"1746182631.057274000","211.117.183.78","192.168.45.101","1276",,"40901","1256",,,,,,"122",,,
"1746182631.057276000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.061728000","192.168.45.101","211.117.183.78","59",,"443","39",,,,,,"64",,,
"1746182631.062139000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.062141000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.062141000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.062142000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.062142000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.062143000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.062144000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.062144000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.062203000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.062205000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.062898000","192.168.45.101","211.117.183.78","59",,"443","39",,,,,,"64",,,
"1746182631.063390000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.063392000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.063393000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.063393000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.063394000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.063394000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.063395000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.063395000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.063445000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.063445000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.063446000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.063446000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.064319000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.064322000","211.117.183.78","192.168.45.101","70",,"51277","50",,,,,,"122",,,
"1746182631.064830000","192.168.45.101","211.117.183.78","59",,"443","39",,,,,,"64",,,
"1746182631.064983000","192.168.45.101","211.117.183.78","111",,"443","91",,,,,,"64",,,
"1746182631.065178000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.065180000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.065326000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.065328000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.068016000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.068017000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.068018000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.068019000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.068019000","142.250.207.110","192.168.45.101","55",,"40931","35",,,,,,"56",,,
"1746182631.068019000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.068020000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.072273000","192.168.45.101","211.117.183.78","59",,"443","39",,,,,,"64",,,
"1746182631.072631000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.072633000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.072633000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.072634000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.072634000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.072635000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.072635000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.072635000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.072653000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.072653000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.073951000","192.168.45.101","211.117.183.78","59",,"443","39",,,,,,"64",,,
"1746182631.078128000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.078130000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.078591000","192.168.45.101","211.117.183.78","59",,"443","39",,,,,,"64",,,
"1746182631.080803000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.080805000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.080806000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.080807000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.080807000","211.117.183.78","192.168.45.101","70",,"51277","50",,,,,,"122",,,
"1746182631.080807000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.080808000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.080809000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.080846000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.080847000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.080848000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.080848000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.080849000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.081206000","192.168.45.101","211.117.183.78","61",,"443","41",,,,,,"64",,,
"1746182631.081732000","192.168.45.101","211.117.183.78","111",,"443","91",,,,,,"64",,,
"1746182631.082531000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.082533000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.082533000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.082534000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.082534000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.082535000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.082535000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.082536000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.082602000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.082622000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.082638000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.082639000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.082639000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.082640000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.083346000","192.168.45.101","211.117.183.78","61",,"443","41",,,,,,"64",,,
"1746182631.087876000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.087878000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.087878000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.087878000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.087879000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.087879000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.087880000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.087880000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.087908000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.087909000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.089629000","192.168.45.101","211.117.183.78","61",,"443","41",,,,,,"64",,,
"1746182631.090049000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.090050000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091528000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091530000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091530000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091531000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091532000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091532000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091533000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091533000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091554000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091554000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091555000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091556000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091556000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091557000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091557000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091558000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091578000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091578000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091579000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091580000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091580000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091581000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091581000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091582000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091592000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091593000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091593000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091594000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091748000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091749000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
"1746182631.091750000","211.117.183.78","192.168.45.101","1280",,"40901","1260",,,,,,"122",,,
